,Fp1,F3,C3,P3,F7,T3,T5,O1,Fz,Cz,Pz,Fp2,F4,C4,P4,F8,T4,T6,O2,EKG
3207,79.0,40.3,80.93,99.59,69.28,54.24,81.94,113.83,49.63,56.91,50.89,97.33,86.87,86.93,81.05,95.58,46.73,76.08,82.09,-16.81
3208,62.73,38.4,85.83,84.65,64.23,35.76,58.28,89.21,35.92,40.16,33.01,78.12,65.6,65.76,55.76,71.7,14.27,44.46,57.32,50.1
3209,27.69,-1.45,43.26,56.16,48.37,49.28,49.99,63.86,-2.6,6.02,0.35,45.32,31.67,31.28,19.9,36.6,-17.69,9.31,24.03,82.32
3210,14.8,-6.31,37.39,45.6,10.24,63.45,40.02,59.89,-7.47,-4.7,-11.69,27.7,22.98,15.61,9.27,23.29,-28.72,-0.4,12.62,18.72
3211,31.29,-0.98,51.5,55.17,32.2,36.32,33.98,65.51,10.64,14.02,6.8,43.21,46.46,40.19,35.27,50.81,3.97,17.01,32.33,-15.29
3212,63.73,27.06,85.72,95.49,62.6,58.09,64.2,98.4,45.71,56.7,49.4,87.51,84.91,83.15,74.54,95.4,45.35,55.84,74.47,59.81
3213,62.26,37.31,91.81,96.69,34.18,43.38,71.73,99.65,42.77,48.92,41.24,88.46,76.48,69.14,63.21,75.86,26.93,38.28,62.23,25.02
3214,82.83,55.15,103.2,108.4,66.45,49.69,86.26,114.2,62.17,61.58,55.71,101.44,94.83,83.54,81.63,89.55,43.39,53.41,77.18,-40.61
3215,23.36,-3.67,38.75,58.0,29.79,42.54,49.11,63.07,6.32,10.04,5.47,49.47,43.99,33.86,26.27,43.35,-5.39,3.83,29.13,56.9
3216,-0.94,-21.41,34.46,40.48,5.81,17.27,29.27,41.72,-15.75,-10.28,-15.06,25.88,20.98,12.56,2.74,17.18,-29.05,-21.81,9.56,37.12
3217,31.91,4.7,57.81,62.41,18.24,35.96,51.24,77.37,17.79,15.06,8.77,58.87,54.18,39.62,36.31,49.45,11.98,12.4,38.18,21.4
3218,54.55,26.64,78.22,88.52,43.93,47.04,73.17,98.26,39.86,40.59,34.7,85.43,79.81,68.29,61.37,81.59,44.9,46.2,66.84,63.51
3219,47.98,10.73,57.24,70.5,44.36,68.88,49.36,79.81,23.99,25.94,20.67,71.44,69.04,54.08,44.16,66.95,26.51,24.44,51.21,115.94
3220,38.35,-1.5,16.1,41.33,42.53,46.62,24.35,60.97,8.15,5.84,-0.38,56.38,54.34,35.21,29.79,46.2,4.1,6.01,33.18,152.18
3221,76.73,47.67,101.2,101.42,56.67,75.55,72.88,107.02,62.58,59.18,52.14,107.48,102.98,85.3,78.87,98.24,58.15,55.46,81.46,130.01
3222,26.56,-7.68,55.26,61.75,15.02,24.25,46.65,67.33,10.33,11.11,3.93,56.71,52.41,37.23,24.87,46.86,9.12,7.07,34.83,113.22
3223,22.39,-0.3,48.57,57.43,36.6,54.99,44.35,68.42,10.45,8.18,1.87,52.38,47.81,30.56,22.32,39.56,3.6,4.27,30.27,30.06
3224,47.59,19.97,60.34,66.2,54.08,45.57,50.75,78.33,30.45,21.68,14.92,75.74,68.0,43.89,39.41,56.35,18.09,19.38,44.33,51.44
3225,53.81,27.08,74.93,80.84,50.34,34.85,62.8,81.43,39.66,36.36,28.18,80.44,79.98,57.0,48.08,69.54,29.79,32.97,57.18,132.08
3226,69.32,47.14,95.09,107.0,41.17,63.03,92.39,110.45,63.07,60.83,53.68,104.46,104.24,83.66,72.27,95.52,56.11,54.42,79.72,85.76
3227,60.99,33.39,73.18,78.5,38.25,20.55,58.49,88.95,49.47,39.88,30.7,93.04,87.54,59.71,52.86,71.22,33.31,29.23,56.45,-11.71
3228,47.0,29.92,72.93,75.04,49.11,44.7,52.83,83.07,38.66,31.41,23.03,73.52,74.28,48.31,38.47,57.58,20.51,19.39,48.32,24.26
3229,4.32,-19.24,34.95,47.28,-7.9,21.95,26.31,54.95,-0.59,0.52,-6.54,36.75,36.51,16.05,5.02,22.78,-13.64,-10.3,20.06,118.5
3230,23.43,3.37,55.58,61.46,10.82,28.65,49.87,70.32,17.19,14.01,6.52,47.07,48.65,26.34,22.25,27.97,-5.15,2.31,32.8,-19.16
3231,79.8,66.56,105.35,106.53,70.83,75.69,86.85,112.39,75.52,70.09,62.24,106.48,109.33,85.74,81.55,90.55,60.19,61.02,88.41,-62.97
3232,89.22,71.73,111.84,118.05,84.08,82.49,88.54,116.06,87.61,87.32,77.26,122.79,123.56,103.69,95.11,110.89,74.94,71.35,102.51,-53.06
3233,77.54,46.15,84.96,90.34,93.35,80.4,65.19,93.61,62.88,58.34,47.39,96.44,92.74,68.59,62.09,70.34,29.27,27.76,68.62,-161.47
3234,71.82,42.98,79.96,77.87,45.73,57.57,46.68,82.72,58.53,47.94,37.01,91.67,90.64,59.86,56.66,65.77,25.95,19.18,58.94,-280.11
3235,72.46,37.57,82.13,88.93,66.82,47.73,64.7,90.74,62.15,58.64,48.2,105.96,99.41,77.9,70.17,80.63,42.77,32.88,72.05,-251.86
3236,75.51,46.58,82.64,97.1,65.59,61.76,83.95,99.87,67.46,63.63,53.23,101.86,105.15,81.95,73.43,87.99,48.47,38.49,76.85,15.09
3237,64.3,37.35,74.24,79.12,61.52,68.42,65.73,88.67,54.39,41.93,31.49,88.48,94.09,61.43,55.66,70.97,28.36,9.37,53.66,103.31
3238,70.84,35.72,63.69,67.04,53.39,78.01,31.19,81.53,56.4,49.01,36.3,104.04,99.8,71.54,64.52,80.77,39.97,19.36,62.79,199.22
3239,67.12,51.24,86.69,80.12,62.01,59.77,51.98,81.92,53.45,50.22,37.62,93.05,90.54,67.17,57.55,73.43,34.86,18.2,60.34,193.37
3240,49.24,21.35,63.44,73.84,65.2,71.11,69.65,86.25,36.58,30.27,22.26,73.77,75.22,48.66,44.67,49.23,19.19,5.11,47.94,124.07
3241,67.65,48.99,91.99,89.64,50.44,62.34,76.54,99.49,57.7,49.55,42.56,90.71,94.55,67.93,64.75,66.69,38.19,25.61,66.44,120.88
3242,68.28,30.61,80.25,88.65,56.77,58.74,69.48,93.7,55.8,56.29,49.3,97.83,99.06,77.64,71.11,80.44,46.92,37.39,76.63,213.96
3243,82.24,62.82,103.91,95.77,89.95,89.98,67.9,101.05,69.31,63.09,53.39,106.29,105.54,81.17,77.91,82.42,49.4,35.27,78.29,102.93
3244,52.13,25.06,74.22,79.0,52.94,64.53,64.05,85.13,48.81,36.61,28.51,85.8,82.61,55.38,52.0,55.27,20.72,12.14,50.98,20.26
3245,-8.24,-36.01,9.4,17.26,5.55,41.62,8.22,26.92,-15.21,-20.41,-29.6,19.81,18.57,-1.48,-6.6,-0.91,-35.94,-43.1,-5.52,105.69
3246,32.07,11.76,57.78,63.1,32.94,38.46,59.8,73.11,20.44,19.28,10.87,51.44,50.33,31.4,30.85,28.53,0.67,-1.96,35.77,74.59
3247,56.52,26.5,69.3,70.18,66.5,56.8,60.3,81.57,43.57,34.25,24.68,79.46,79.67,49.48,52.22,55.02,25.5,18.37,50.03,-1.81
3248,48.25,20.86,60.27,63.35,35.62,53.32,48.86,74.64,33.79,26.38,16.07,80.03,73.13,40.97,42.1,47.72,15.89,12.1,41.57,36.79
3249,45.75,26.26,73.44,77.1,29.18,58.32,68.49,79.43,31.24,27.03,17.18,68.5,65.58,38.44,36.87,47.17,17.01,18.33,43.81,32.2
3250,72.16,42.81,81.65,81.33,57.73,74.06,68.74,92.92,52.56,41.65,32.44,86.2,92.73,56.89,62.35,68.27,44.51,44.58,64.04,-61.47
3251,70.69,53.06,81.49,77.28,69.41,67.36,64.16,91.08,49.35,37.2,25.63,99.5,87.11,53.22,56.96,63.32,37.63,34.48,57.52,-45.44
3252,43.18,21.5,65.6,62.56,55.52,37.51,44.31,68.9,19.02,15.53,5.87,62.46,57.08,31.34,30.32,41.52,9.72,13.99,36.77,1.87
3253,55.38,10.87,41.32,57.15,69.8,93.68,53.95,68.89,24.07,16.76,7.94,77.09,66.38,39.1,40.81,47.24,18.72,28.89,43.19,-44.76
3254,61.23,15.08,53.4,51.52,59.9,51.0,44.45,63.67,20.86,8.78,-0.68,69.48,63.58,29.08,33.55,41.35,8.86,16.64,32.55,-91.87
3255,32.45,11.54,58.12,41.72,19.45,32.26,25.83,49.53,1.66,-5.37,-15.27,44.83,39.79,11.41,10.8,19.81,-11.32,3.46,18.13,-20.81
3256,40.02,-5.19,37.23,40.19,35.23,58.87,35.26,52.68,6.71,2.76,-6.04,69.34,53.97,27.69,29.01,37.83,6.6,27.12,33.6,-30.92
3257,65.4,20.97,55.98,55.71,87.6,66.09,59.74,77.33,26.37,16.45,6.91,77.42,70.83,38.7,44.54,53.99,18.01,35.48,42.25,-71.24
3258,56.66,27.63,66.87,71.33,62.65,55.83,76.32,88.13,30.71,26.99,17.84,81.91,79.5,48.23,51.55,62.47,30.37,55.48,58.42,-61.75
3259,91.24,43.3,88.21,92.43,47.82,66.25,81.44,108.37,58.66,59.61,51.92,119.91,109.16,83.22,86.14,101.86,65.39,100.7,96.69,3.58
3260,41.02,7.76,49.81,33.1,55.3,63.85,30.03,48.62,5.05,-6.72,-18.9,56.85,40.76,2.98,6.58,25.7,-24.28,2.9,12.28,-112.84
3261,38.0,12.21,49.35,37.96,57.59,35.82,19.59,42.73,4.39,-6.74,-18.35,52.92,40.72,2.3,7.08,25.63,-24.09,15.19,18.1,-104.86
3262,55.37,25.51,55.4,56.61,66.82,72.46,48.44,67.71,18.96,15.63,5.77,77.76,61.18,27.14,29.01,46.57,2.3,49.82,43.16,-11.73
3263,77.43,49.92,90.91,84.96,82.61,86.88,86.98,98.0,44.17,36.87,26.65,93.06,81.65,43.09,47.82,64.47,19.19,62.64,59.84,-46.75
3264,69.86,39.69,85.77,67.19,74.58,58.12,56.18,75.28,36.06,23.7,10.49,78.43,69.35,27.93,35.96,46.78,-3.59,42.54,42.95,-87.39
3265,-0.57,-30.67,21.12,19.72,11.4,36.85,14.49,36.61,-30.08,-29.35,-38.38,19.38,8.18,-21.89,-18.21,-9.25,-58.12,-5.68,-0.83,4.53
3266,42.62,8.6,55.63,53.13,56.87,75.43,44.17,68.67,10.31,9.62,-0.76,56.77,46.55,17.25,19.5,24.59,-21.38,31.12,33.58,51.52
3267,54.49,5.53,48.25,49.85,75.62,73.36,45.65,67.97,17.87,7.67,-3.15,56.35,50.23,15.78,22.91,20.03,-28.59,33.21,32.31,-29.78
3268,66.44,29.32,54.18,55.07,56.07,27.73,34.09,63.72,28.05,21.54,9.41,75.5,63.69,33.62,34.87,40.24,-6.96,46.0,46.72,-51.68
3269,97.88,62.61,111.95,100.8,97.33,90.43,91.49,106.46,66.67,61.44,46.28,110.43,100.04,72.49,69.97,70.63,23.95,86.35,82.68,-51.36
3270,53.92,21.98,56.93,55.58,79.65,57.35,70.93,70.85,20.18,9.84,-5.01,49.45,50.89,19.58,20.03,8.55,-30.56,32.79,28.66,-80.5
3271,30.54,1.39,44.59,38.92,30.97,54.93,52.75,58.13,8.01,-1.75,-15.76,39.02,44.28,12.57,12.01,-1.68,-43.67,19.63,18.27,-9.1
3272,42.72,4.19,30.19,33.11,57.28,62.12,36.45,52.98,11.24,6.18,-6.32,50.94,51.8,25.29,22.13,5.1,-32.88,38.77,33.74,-28.12
3273,62.34,27.23,63.81,52.99,54.59,59.63,36.12,61.74,32.55,24.16,9.03,69.56,67.6,36.36,33.32,12.52,-32.68,36.53,39.73,-99.77
3274,95.46,64.43,114.1,84.54,80.37,68.24,55.24,87.11,66.33,51.81,33.47,97.42,101.37,59.87,58.66,42.7,-10.93,48.88,58.06,-115.62
3275,124.95,94.02,130.83,114.78,116.36,103.77,93.93,116.99,100.97,95.39,76.82,137.17,142.24,111.25,105.9,93.61,47.38,119.46,112.69,-45.49
3276,90.87,51.4,92.64,81.59,101.73,105.8,65.7,84.78,66.1,59.69,41.74,95.33,100.93,74.29,68.67,49.33,10.59,87.25,75.1,-36.06
3277,19.59,-9.9,31.0,15.23,14.61,37.39,2.44,28.24,-2.72,-13.12,-29.99,16.07,26.53,-5.43,-3.18,-30.21,-73.46,2.16,0.35,-107.24
3278,31.43,-9.7,27.38,15.87,52.65,13.23,-7.61,23.24,-1.58,-8.09,-24.38,37.36,29.62,1.74,-0.34,-19.38,-68.85,6.34,6.74,-57.86
3279,38.54,6.63,55.44,47.08,43.67,69.49,48.27,58.74,9.07,8.79,-4.96,52.25,39.27,15.74,12.71,-5.23,-50.24,34.33,26.85,-72.46
3280,29.16,10.36,54.9,35.0,32.52,46.86,38.84,46.17,1.35,-6.01,-21.2,33.86,27.75,-1.89,-2.01,-24.18,-72.1,7.83,7.1,-129.96
3281,59.89,41.8,70.83,54.62,44.1,39.0,52.06,62.51,29.83,17.86,0.07,63.69,59.88,23.22,20.39,11.22,-44.74,27.36,26.56,-105.9
3282,29.14,-27.75,-11.86,3.55,72.61,16.92,-6.45,15.97,-14.43,-19.12,-33.37,27.36,27.85,-3.72,-6.39,-18.96,-71.98,12.39,3.7,-54.38
3283,56.9,17.17,67.8,40.5,32.47,33.14,10.87,42.42,20.78,14.83,-1.82,55.19,54.65,24.09,24.55,5.51,-39.56,48.9,33.53,-110.75
3284,84.15,60.55,93.1,77.28,69.04,82.83,76.2,96.48,50.04,39.57,25.94,77.6,82.18,47.51,48.68,25.64,-25.32,64.76,58.37,-98.04
3285,45.26,8.02,52.28,46.34,66.37,42.09,55.71,59.46,5.69,0.99,-10.88,45.71,40.24,9.58,8.72,-10.24,-66.62,32.23,23.74,-83.39
3286,14.18,-13.05,28.97,14.63,17.3,49.72,7.83,29.75,-21.23,-22.06,-34.36,15.27,11.48,-15.06,-11.76,-35.25,-79.08,21.23,7.37,-108.2
3287,57.72,22.97,69.41,51.47,50.73,60.78,37.21,67.6,22.94,17.32,6.78,66.35,62.29,30.01,38.53,14.48,-29.5,75.73,52.05,-160.67
3288,56.79,18.74,67.58,52.98,52.43,40.95,52.33,65.44,14.96,8.98,-3.49,55.83,51.59,18.99,20.34,-0.88,-50.76,52.43,35.89,-49.15
3289,38.07,-8.51,38.16,30.93,34.53,40.98,25.83,36.48,-8.94,-8.24,-21.18,37.83,32.61,2.75,-0.05,-15.8,-73.96,35.78,17.6,-4.73
3290,51.79,10.11,49.4,39.96,63.46,55.82,35.89,55.59,7.74,2.3,-9.78,52.53,48.67,15.52,17.09,1.31,-54.93,53.86,30.71,-96.35
3291,60.51,12.18,45.69,42.54,39.73,46.76,42.52,58.29,13.88,7.93,-4.13,62.3,58.2,26.32,27.76,13.09,-40.37,71.57,40.46,-73.6
3292,42.87,-1.61,31.56,17.21,30.37,27.04,5.73,25.67,-11.66,-13.38,-28.3,33.29,31.08,-1.14,-4.16,-14.14,-78.22,46.65,13.75,19.77
3293,42.58,2.74,43.95,24.13,57.44,18.77,2.51,26.74,-8.6,-11.96,-26.73,31.46,30.69,-3.19,-2.34,-19.91,-83.74,24.43,7.5,-17.5
3294,74.22,42.83,64.28,46.85,78.27,78.7,30.88,53.2,26.93,20.17,3.02,70.45,67.52,32.64,32.31,20.29,-48.55,59.66,36.06,-54.2
3295,26.58,2.69,41.93,27.62,51.03,59.56,41.03,39.13,-16.46,-16.09,-31.6,24.13,22.59,-7.69,-12.4,-24.72,-88.56,17.87,-3.36,-75.19
3296,39.54,5.23,47.82,36.76,39.95,26.85,34.96,43.66,-2.03,1.52,-13.92,39.44,38.69,12.89,5.26,-3.71,-70.46,32.66,14.33,-21.89
3297,90.01,48.03,71.54,65.61,88.56,80.49,48.96,72.98,45.07,41.11,26.5,92.67,90.19,59.3,56.67,46.99,-10.96,94.43,62.2,-67.39
3298,77.86,35.71,72.05,72.1,94.26,75.45,66.27,83.06,40.88,41.67,28.89,88.94,87.8,60.58,59.13,45.52,-7.09,103.86,69.56,25.43
3299,23.73,5.9,70.05,46.3,24.9,38.44,44.91,46.21,-8.71,-5.56,-17.21,26.16,21.68,0.63,-5.07,-17.61,-76.52,31.62,12.65,2.73
3300,46.28,13.42,66.45,49.07,27.76,49.41,42.97,55.41,7.1,4.52,-6.92,45.49,40.32,13.66,12.15,0.22,-65.02,41.1,23.36,-129.17
3301,4.3,-21.19,20.9,2.27,21.69,24.72,-14.04,8.56,-37.12,-39.5,-50.75,-0.12,-1.95,-29.35,-27.78,-43.08,-100.76,13.52,-13.49,-41.07
3302,28.44,-14.69,29.29,32.28,37.87,51.53,25.93,44.38,-17.21,-8.6,-16.93,27.08,26.68,6.03,1.97,-4.97,-70.06,38.94,19.9,54.28
3303,83.2,40.3,82.21,70.9,101.66,73.6,59.67,78.99,30.77,32.09,20.91,73.54,72.52,45.45,41.9,39.45,-30.86,63.89,50.74,20.61
3304,78.81,35.61,82.13,68.28,86.35,64.85,52.05,72.52,31.05,30.53,19.91,76.21,75.25,46.37,48.42,41.37,-20.31,77.94,54.7,-19.53
3305,45.39,8.82,41.96,36.4,57.88,57.52,25.78,44.66,-2.48,0.54,-9.85,39.43,37.95,14.8,11.78,7.37,-54.33,50.1,28.64,32.86
3306,7.95,-20.6,30.68,23.48,21.61,11.88,18.85,34.25,-34.64,-26.81,-34.92,0.45,-1.6,-18.3,-17.36,-32.99,-84.54,26.32,1.62,23.64
3307,45.6,18.36,67.5,57.29,60.72,61.06,61.07,72.42,7.11,8.87,1.75,40.01,40.86,20.46,23.58,9.67,-44.74,65.34,38.98,-42.75
3308,54.74,24.61,64.38,59.96,47.67,50.47,63.35,75.13,11.16,16.25,5.05,52.74,50.83,29.34,26.37,21.87,-38.55,62.7,40.12,-15.78
3309,38.72,7.39,52.4,41.17,45.28,40.8,28.64,45.1,-5.74,1.73,-8.32,37.42,31.67,15.18,10.4,7.86,-50.39,39.63,22.96,1.86
3310,48.52,0.55,35.24,36.49,75.94,66.05,29.03,50.52,-1.65,-0.38,-10.74,40.98,36.86,11.39,10.18,7.51,-54.66,34.6,20.42,-4.44
3311,17.44,-17.21,19.12,14.13,31.01,53.7,14.21,31.35,-26.37,-27.39,-38.36,13.47,10.76,-15.51,-17.7,-19.75,-83.44,1.91,-8.6,33.9
3312,54.85,26.33,69.44,61.61,61.17,35.01,42.25,61.27,17.52,24.82,13.06,60.06,54.83,39.03,32.0,34.15,-23.87,54.66,42.25,62.01
3313,79.5,53.08,87.9,81.57,79.04,56.46,67.51,83.98,42.95,42.96,26.93,77.3,73.97,53.04,44.34,48.87,-10.59,58.34,51.23,-21.6
3314,33.91,9.9,43.96,37.17,54.07,55.01,37.24,49.71,1.11,-3.65,-17.94,26.94,30.86,4.76,0.86,0.07,-62.39,5.54,4.6,-37.36
3315,8.59,-16.81,33.11,25.16,28.7,46.85,21.64,31.76,-21.37,-14.86,-26.79,5.99,10.4,-5.92,-11.13,-14.91,-71.37,-1.45,-1.02,66.42
3316,18.35,-4.46,37.83,34.21,33.28,40.99,29.5,42.88,-11.4,-4.04,-16.66,20.74,19.74,3.93,-2.26,-3.49,-59.1,4.09,7.35,39.93
3317,71.96,36.44,76.8,69.2,83.44,67.22,58.5,81.68,33.84,34.01,21.67,68.29,65.96,40.81,39.45,39.18,-20.94,33.91,43.31,-57.69
3318,61.54,27.61,76.52,69.43,49.8,41.22,56.02,78.65,27.71,31.2,19.7,65.2,63.42,39.41,35.92,37.56,-24.14,32.01,42.8,36.01
3319,30.77,0.99,48.8,46.3,41.02,51.62,33.79,50.38,-0.33,7.18,-4.52,37.62,35.88,16.7,10.9,11.5,-47.37,8.25,22.53,16.8
3320,56.89,23.91,62.47,60.69,56.79,64.54,55.13,70.4,22.09,23.82,11.21,58.92,53.48,31.55,26.97,27.59,-32.24,14.34,34.25,-34.73
3321,65.63,35.44,77.53,71.53,77.26,62.74,64.06,82.47,31.31,31.97,21.52,69.26,65.7,41.4,35.87,41.63,-22.42,17.22,42.05,-39.6
3322,48.18,10.87,55.87,53.44,44.67,45.69,48.23,61.59,12.1,17.67,6.24,50.13,48.1,27.67,17.32,24.42,-36.48,1.71,27.15,64.56
3323,41.54,19.85,60.39,49.68,52.12,38.87,42.02,59.5,6.83,10.34,-0.08,38.83,38.66,15.57,10.64,8.81,-51.01,-7.59,21.95,68.94
3324,54.07,18.79,54.62,47.78,56.34,48.08,41.36,61.59,15.62,15.25,3.17,55.6,53.28,22.4,17.75,21.25,-43.7,-8.76,23.86,-6.79
3325,60.66,14.84,53.41,56.03,42.49,59.01,48.82,70.99,24.43,29.92,19.88,67.3,67.53,40.7,33.02,38.63,-22.83,4.84,41.16,110.46
3326,71.58,34.19,62.09,58.41,75.27,77.71,41.87,65.14,29.65,34.46,23.5,70.22,71.59,44.3,36.51,44.47,-15.19,4.44,42.3,55.88
3327,79.01,50.46,87.44,72.78,64.2,67.59,55.09,78.78,44.88,42.03,30.3,82.57,81.63,51.69,47.42,51.14,-6.69,9.98,49.77,7.01
3328,72.49,36.56,52.03,59.49,68.5,109.25,55.9,77.34,34.3,35.99,26.16,77.19,80.12,52.7,45.24,53.61,-6.83,10.4,52.43,60.31
3329,110.84,68.89,91.42,90.55,111.34,92.52,76.79,104.58,64.18,69.98,59.08,117.67,111.95,84.65,73.69,91.63,19.75,34.54,81.31,55.05
3330,108.44,79.52,126.18,111.77,97.31,65.72,99.13,114.59,72.88,71.52,60.1,118.12,112.9,79.83,73.44,86.04,21.99,28.88,76.24,-17.81
3331,56.1,25.16,64.7,53.4,55.77,33.12,34.47,59.56,20.77,19.08,8.97,61.58,66.91,31.02,25.56,34.92,-22.11,-14.55,30.07,73.67
3332,53.04,17.65,67.14,63.81,35.72,48.39,58.82,74.68,17.27,21.79,13.78,62.21,62.45,37.69,26.07,37.95,-20.91,-7.14,39.14,158.33
3333,60.41,19.4,56.53,58.28,59.42,61.62,65.04,75.62,19.2,17.14,9.33,62.25,62.95,34.84,25.89,39.61,-17.22,-14.74,33.48,25.73
3334,46.47,17.38,61.86,52.84,43.06,43.94,50.13,61.28,11.22,5.82,-0.62,59.22,56.05,21.92,16.9,29.52,-22.83,-26.2,20.87,-5.09
3335,46.89,-0.22,37.06,46.44,34.91,63.73,42.88,68.92,10.89,11.59,8.0,67.1,63.48,37.05,29.97,44.57,-4.84,-2.34,40.4,92.18
3336,82.45,40.56,85.99,82.71,80.26,66.76,81.43,95.79,40.7,40.44,34.97,86.23,87.2,59.16,49.9,65.67,14.73,10.74,60.45,-33.24
3337,47.36,26.44,63.09,46.29,29.84,54.5,46.23,62.81,5.36,0.4,-4.87,43.19,43.96,14.82,12.53,19.74,-30.66,-34.53,17.25,-217.22
3338,63.21,31.5,66.4,65.88,78.64,63.63,66.26,80.31,23.16,23.04,21.64,69.29,72.08,47.43,43.76,57.02,9.95,2.89,50.22,-236.73
3339,71.17,28.21,62.65,73.45,83.36,74.69,69.06,81.08,29.95,35.4,33.57,89.02,84.33,60.7,49.78,70.21,20.66,1.23,57.33,-221.87
3340,79.13,38.33,68.88,74.39,53.2,65.48,71.13,94.22,39.45,37.46,35.38,91.61,92.55,62.06,56.1,73.44,25.48,-3.15,55.48,-158.75
3341,94.64,66.12,108.8,95.15,56.05,65.92,76.29,105.37,58.17,55.56,53.83,107.94,108.22,78.9,74.53,88.73,43.05,20.2,75.29,49.9
3342,96.13,50.35,92.09,92.06,116.16,95.45,81.07,105.96,52.86,58.84,58.0,105.13,108.03,84.73,77.7,90.89,47.86,28.29,83.76,160.66
3343,102.47,64.68,104.06,97.9,74.42,84.24,90.78,111.59,65.18,65.66,64.17,121.45,119.47,90.18,85.29,101.3,57.28,27.96,86.56,50.25
3344,49.67,4.36,37.06,38.56,36.8,32.56,30.38,55.01,6.51,5.33,2.91,61.23,59.4,30.07,26.13,35.38,-1.47,-34.73,26.14,2.79
3345,53.85,6.25,43.73,51.16,45.86,51.99,48.2,73.28,15.56,20.13,18.9,65.94,70.18,45.39,37.56,49.06,6.84,-22.81,41.02,50.79
3346,69.79,23.6,49.58,54.92,62.0,83.83,52.29,74.52,26.81,30.22,26.52,75.77,77.75,53.78,43.14,58.76,12.2,-13.47,48.8,35.06
3347,74.42,33.73,78.52,76.18,58.58,55.39,67.95,91.09,42.46,42.06,38.2,89.56,92.98,60.35,55.8,67.17,25.4,0.48,59.78,1.94
3348,86.14,59.08,100.81,86.29,59.8,68.88,68.17,92.1,54.69,55.63,49.75,94.52,105.1,75.55,67.29,80.97,41.17,11.24,70.97,37.58
3349,77.07,41.44,80.93,78.58,67.72,55.68,64.6,88.24,38.96,44.58,39.23,87.63,86.27,63.21,51.06,67.83,22.9,0.82,61.95,101.42
3350,88.19,52.82,79.0,79.97,65.97,70.41,65.29,98.44,52.66,51.13,46.33,99.48,102.38,73.18,65.59,77.75,35.16,14.35,70.69,41.47
3351,81.34,50.98,88.97,74.91,59.33,66.21,59.86,89.15,49.83,43.51,37.08,93.91,98.05,63.73,56.42,74.16,28.85,-1.21,58.35,9.26
3352,87.52,52.72,93.28,88.96,74.18,87.56,74.71,102.84,53.48,56.88,51.03,98.06,103.51,76.07,64.21,84.19,37.05,12.68,74.82,118.83
3353,105.68,77.21,108.57,99.51,99.89,93.64,91.34,110.01,65.27,60.05,52.59,101.18,107.86,73.98,64.39,82.78,36.15,8.98,70.18,-37.82
3354,56.41,13.21,55.52,56.33,68.53,59.83,60.32,72.48,23.66,18.91,13.12,62.38,71.99,35.73,31.91,44.15,3.13,-30.46,31.68,-54.99
3355,57.46,29.14,67.58,66.37,63.44,49.62,61.91,74.38,27.03,29.6,23.84,69.1,73.85,47.37,41.34,47.93,12.61,-6.58,47.29,109.12
3356,85.92,37.18,79.71,81.5,34.68,52.05,64.86,92.96,49.69,52.51,45.24,98.18,99.07,73.42,66.05,74.64,36.58,17.57,70.32,69.43
3357,100.17,71.43,112.6,101.37,83.93,89.7,83.64,112.27,72.85,69.51,59.13,112.84,117.71,84.79,78.05,89.3,45.64,24.87,79.73,7.54
3358,80.78,36.45,71.35,75.7,68.04,63.2,77.06,98.85,49.71,50.2,41.11,93.43,101.06,68.54,60.07,73.67,32.62,16.1,65.61,53.45
3359,74.04,28.14,72.31,71.21,64.2,78.06,59.46,86.93,43.27,48.79,39.13,85.13,95.32,65.53,53.76,66.47,28.31,14.51,62.71,46.38
3360,80.74,53.14,78.84,72.71,59.01,48.0,61.02,82.69,52.63,46.99,33.08,86.83,91.74,55.92,45.51,58.94,15.98,4.13,51.24,-17.19
3361,49.84,14.91,50.68,47.63,20.73,25.1,39.96,64.62,25.17,20.52,7.7,50.06,65.19,29.36,20.12,30.05,-6.63,-15.78,28.08,19.32
3362,56.98,34.04,91.4,71.61,42.32,27.36,48.4,76.99,38.18,40.75,27.33,64.75,75.81,45.35,30.34,44.38,2.61,0.52,43.55,96.25
3363,65.52,19.2,67.58,64.91,44.5,55.09,60.49,79.99,37.35,37.26,24.21,72.39,76.64,43.78,29.66,42.51,0.42,-1.79,40.23,22.69
3364,98.91,65.9,112.57,98.55,98.93,90.11,84.45,103.7,72.86,68.19,53.65,100.05,111.03,71.68,60.95,73.45,32.56,28.18,67.57,-33.22
3365,87.69,46.14,79.78,79.2,82.51,70.92,61.19,89.54,56.26,58.44,44.16,91.02,103.59,67.06,49.8,72.32,27.25,23.26,61.06,59.59
3366,67.86,30.41,76.34,74.43,15.66,54.5,51.51,81.15,41.08,43.57,31.37,74.55,83.17,48.8,33.77,53.14,7.21,7.99,46.68,82.01
3367,116.65,79.9,116.48,108.73,94.63,62.09,88.24,117.14,86.69,81.23,66.93,124.44,125.98,88.38,77.18,97.62,54.23,53.44,84.23,16.92
3368,100.32,72.17,116.21,100.34,74.45,37.63,67.24,101.23,76.3,73.2,60.75,115.09,116.26,81.26,68.96,89.83,49.55,56.4,80.95,30.78
3369,101.54,64.39,100.63,93.6,89.16,56.48,71.75,93.2,68.19,66.43,53.39,106.15,110.43,74.31,58.65,83.1,40.54,42.93,69.88,-25.71
