I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.088,0.137,0.049,-0.112,0.02,0.093,-0.361,-0.371,-0.117,0.332,0.22,0.786
0.088,0.146,0.059,-0.117,0.015,0.102,-0.386,-0.376,-0.122,0.327,0.22,0.786
0.068,0.132,0.063,-0.098,0.0,0.098,-0.4,-0.376,-0.122,0.322,0.215,0.786
0.063,0.132,0.068,-0.098,-0.005,0.098,-0.405,-0.376,-0.122,0.312,0.2,0.781
0.083,0.142,0.059,-0.112,0.01,0.098,-0.42,-0.381,-0.122,0.312,0.2,0.781
0.078,0.142,0.063,-0.107,0.005,0.102,-0.415,-0.386,-0.112,0.312,0.2,0.776
0.063,0.142,0.078,-0.102,-0.01,0.107,-0.415,-0.395,-0.112,0.312,0.2,0.771
0.073,0.142,0.068,-0.107,0.0,0.102,-0.429,-0.395,-0.122,0.312,0.2,0.766
0.073,0.142,0.068,-0.107,0.0,0.102,-0.444,-0.4,-0.117,0.307,0.21,0.766
0.073,0.142,0.068,-0.107,0.0,0.102,-0.449,-0.4,-0.112,0.303,0.21,0.766
0.078,0.142,0.063,-0.107,0.005,0.102,-0.459,-0.4,-0.107,0.293,0.22,0.756
0.068,0.156,0.088,-0.112,-0.01,0.122,-0.449,-0.39,-0.112,0.293,0.21,0.756
0.063,0.156,0.093,-0.107,-0.015,0.122,-0.449,-0.386,-0.102,0.293,0.2,0.761
0.063,0.151,0.088,-0.107,-0.015,0.117,-0.449,-0.386,-0.098,0.288,0.195,0.756
0.063,0.151,0.088,-0.107,-0.015,0.117,-0.449,-0.386,-0.098,0.283,0.19,0.747
0.073,0.151,0.078,-0.112,-0.005,0.112,-0.429,-0.371,-0.088,0.278,0.195,0.732
0.073,0.146,0.073,-0.107,0.0,0.107,-0.425,-0.366,-0.088,0.273,0.195,0.722
0.073,0.146,0.073,-0.107,0.0,0.107,-0.439,-0.371,-0.102,0.259,0.19,0.722
0.073,0.146,0.073,-0.107,0.0,0.107,-0.434,-0.356,-0.088,0.259,0.185,0.722
0.083,0.146,0.063,-0.112,0.01,0.102,-0.42,-0.342,-0.083,0.249,0.181,0.703
0.083,0.146,0.063,-0.112,0.01,0.102,-0.42,-0.332,-0.083,0.234,0.176,0.693
0.078,0.146,0.068,-0.112,0.005,0.107,-0.415,-0.322,-0.078,0.224,0.156,0.688
0.068,0.142,0.073,-0.102,-0.005,0.107,-0.405,-0.303,-0.073,0.224,0.151,0.683
0.068,0.127,0.059,-0.098,0.005,0.093,-0.39,-0.303,-0.059,0.205,0.142,0.659
0.088,0.127,0.039,-0.107,0.024,0.083,-0.386,-0.293,-0.054,0.19,0.132,0.654
0.078,0.122,0.044,-0.098,0.015,0.083,-0.381,-0.268,-0.049,0.185,0.127,0.649
0.078,0.117,0.039,-0.098,0.02,0.078,-0.376,-0.244,-0.039,0.166,0.107,0.644
0.068,0.107,0.039,-0.088,0.015,0.073,-0.361,-0.234,-0.034,0.156,0.102,0.63
0.059,0.102,0.044,-0.078,0.005,0.073,-0.337,-0.224,-0.015,0.156,0.102,0.634
0.044,0.098,0.054,-0.068,-0.005,0.073,-0.317,-0.21,-0.005,0.151,0.098,0.634
0.044,0.098,0.054,-0.068,-0.005,0.073,-0.303,-0.185,0.0,0.142,0.093,0.63
0.049,0.088,0.039,-0.068,0.005,0.063,-0.288,-0.176,0.01,0.142,0.078,0.605
0.054,0.088,0.034,-0.068,0.01,0.059,-0.264,-0.156,0.015,0.137,0.073,0.59
0.063,0.098,0.034,-0.078,0.015,0.063,-0.254,-0.142,0.02,0.127,0.063,0.576
0.068,0.098,0.029,-0.083,0.02,0.063,-0.244,-0.132,0.024,0.112,0.054,0.556
0.063,0.068,0.005,-0.063,0.029,0.034,-0.229,-0.107,0.039,0.107,0.039,0.551
0.054,0.063,0.01,-0.059,0.02,0.034,-0.215,-0.093,0.054,0.093,0.039,0.547
0.054,0.063,0.01,-0.059,0.02,0.034,-0.19,-0.083,0.059,0.078,0.024,0.542
0.054,0.059,0.005,-0.054,0.024,0.029,-0.171,-0.078,0.068,0.073,0.02,0.527
0.039,0.039,0.0,-0.039,0.02,0.02,-0.161,-0.068,0.068,0.068,0.005,0.512
0.029,0.015,-0.015,-0.02,0.02,0.0,-0.142,-0.054,0.063,0.063,-0.01,0.498
0.02,0.0,-0.02,-0.01,0.02,-0.01,-0.127,-0.034,0.059,0.039,-0.024,0.483
0.015,-0.024,-0.039,0.005,0.024,-0.034,-0.107,-0.02,0.063,0.024,-0.034,0.468
0.02,-0.015,-0.034,0.0,0.024,-0.024,-0.083,-0.01,0.073,0.015,-0.054,0.459
0.024,-0.015,-0.039,-0.005,0.029,-0.029,-0.059,0.01,0.073,0.005,-0.059,0.459
0.029,-0.02,-0.049,-0.005,0.039,-0.034,-0.044,0.015,0.073,0.005,-0.063,0.444
0.029,-0.029,-0.059,0.0,0.044,-0.044,-0.039,0.024,0.073,0.0,-0.078,0.425
0.01,-0.044,-0.054,0.02,0.029,-0.049,-0.029,0.034,0.068,-0.01,-0.083,0.415
0.0,-0.054,-0.054,0.029,0.024,-0.054,-0.015,0.049,0.078,-0.015,-0.083,0.41
-0.005,-0.059,-0.054,0.034,0.024,-0.059,0.02,0.063,0.068,-0.015,-0.083,0.41
-0.01,-0.063,-0.054,0.039,0.02,-0.059,0.029,0.063,0.063,-0.02,-0.088,0.41
-0.005,-0.059,-0.054,0.034,0.024,-0.059,0.049,0.068,0.054,-0.029,-0.098,0.405
-0.01,-0.068,-0.059,0.039,0.024,-0.063,0.063,0.073,0.054,-0.044,-0.102,0.4
-0.005,-0.063,-0.059,0.034,0.024,-0.063,0.073,0.078,0.054,-0.054,-0.107,0.39
0.0,-0.049,-0.049,0.024,0.024,-0.049,0.083,0.083,0.059,-0.063,-0.112,0.386
-0.02,-0.073,-0.054,0.049,0.015,-0.063,0.107,0.102,0.063,-0.054,-0.112,0.376
-0.02,-0.073,-0.054,0.049,0.015,-0.063,0.127,0.102,0.068,-0.054,-0.112,0.366
-0.029,-0.073,-0.044,0.054,0.005,-0.059,0.137,0.102,0.073,-0.054,-0.117,0.361
-0.029,-0.073,-0.044,0.054,0.005,-0.059,0.151,0.122,0.073,-0.054,-0.122,0.356
0.024,-0.054,-0.078,0.015,0.049,-0.068,0.161,0.132,0.073,-0.054,-0.127,0.356
0.015,-0.063,-0.078,0.024,0.044,-0.073,0.171,0.127,0.063,-0.063,-0.132,0.356
-0.02,-0.068,-0.049,0.044,0.015,-0.059,0.176,0.137,0.068,-0.059,-0.127,0.361
-0.015,-0.059,-0.044,0.039,0.015,-0.054,0.166,0.132,0.063,-0.073,-0.127,0.351
-0.01,-0.059,-0.049,0.034,0.02,-0.054,0.166,0.127,0.059,-0.078,-0.127,0.351
-0.005,-0.059,-0.054,0.034,0.024,-0.059,0.166,0.122,0.054,-0.083,-0.127,0.351
0.0,-0.059,-0.059,0.029,0.029,-0.059,0.166,0.117,0.049,-0.088,-0.127,0.351
-0.005,-0.059,-0.054,0.034,0.024,-0.059,0.146,0.098,0.044,-0.098,-0.132,0.346
-0.02,-0.068,-0.049,0.044,0.015,-0.059,0.137,0.088,0.044,-0.093,-0.132,0.346
-0.015,-0.054,-0.039,0.034,0.01,-0.049,0.117,0.078,0.039,-0.093,-0.137,0.346
-0.015,-0.039,-0.024,0.029,0.005,-0.034,0.102,0.059,0.024,-0.102,-0.142,0.342
-0.005,-0.044,-0.039,0.024,0.015,-0.044,0.083,0.044,0.015,-0.117,-0.146,0.327
-0.005,-0.034,-0.029,0.02,0.01,-0.034,0.059,0.02,0.005,-0.117,-0.146,0.327
-0.005,-0.024,-0.02,0.015,0.005,-0.024,0.039,0.005,-0.005,-0.112,-0.146,0.327
0.0,-0.034,-0.034,0.02,0.015,-0.034,0.02,-0.01,-0.015,-0.102,-0.146,0.327
-0.005,-0.044,-0.039,0.024,0.015,-0.044,0.0,-0.034,-0.024,-0.122,-0.142,0.312
-0.024,-0.049,-0.024,0.039,0.0,-0.039,-0.015,-0.039,-0.029,-0.122,-0.146,0.312
-0.029,-0.049,-0.02,0.039,-0.005,-0.034,-0.01,-0.044,-0.029,-0.122,-0.146,0.312
-0.034,-0.049,-0.015,0.044,-0.01,-0.034,-0.015,-0.044,-0.029,-0.122,-0.142,0.317
-0.024,-0.049,-0.024,0.039,0.0,-0.039,-0.034,-0.054,-0.039,-0.127,-0.151,0.312
-0.024,-0.049,-0.024,0.039,0.0,-0.039,-0.054,-0.063,-0.044,-0.127,-0.156,0.307
-0.024,-0.049,-0.024,0.039,0.0,-0.039,-0.068,-0.073,-0.049,-0.127,-0.156,0.303
-0.02,-0.049,-0.029,0.034,0.005,-0.039,-0.093,-0.083,-0.059,-0.127,-0.166,0.298
-0.01,-0.044,-0.034,0.029,0.01,-0.039,-0.098,-0.083,-0.049,-0.117,-0.161,0.288
-0.015,-0.049,-0.034,0.034,0.01,-0.044,-0.102,-0.083,-0.049,-0.117,-0.156,0.298
-0.015,-0.034,-0.02,0.024,0.0,-0.029,-0.093,-0.078,-0.049,-0.117,-0.146,0.298
-0.01,-0.02,-0.01,0.015,0.0,-0.015,-0.098,-0.078,-0.049,-0.117,-0.142,0.298
-0.02,-0.029,-0.01,0.024,-0.005,-0.02,-0.102,-0.083,-0.049,-0.107,-0.132,0.307
-0.02,-0.029,-0.01,0.024,-0.005,-0.02,-0.107,-0.088,-0.049,-0.107,-0.132,0.307
-0.015,-0.029,-0.015,0.024,0.0,-0.024,-0.117,-0.093,-0.054,-0.112,-0.137,0.303
-0.015,-0.029,-0.015,0.024,0.0,-0.024,-0.122,-0.098,-0.054,-0.112,-0.137,0.303
-0.024,-0.044,-0.02,0.034,-0.005,-0.034,-0.112,-0.088,-0.054,-0.098,-0.132,0.293
-0.029,-0.044,-0.015,0.039,-0.01,-0.029,-0.112,-0.088,-0.049,-0.098,-0.132,0.293
-0.034,-0.044,-0.01,0.039,-0.015,-0.029,-0.107,-0.088,-0.049,-0.098,-0.132,0.283
-0.039,-0.044,-0.005,0.044,-0.02,-0.024,-0.107,-0.083,-0.054,-0.093,-0.127,0.293
-0.024,-0.039,-0.015,0.034,-0.005,-0.029,-0.107,-0.078,-0.039,-0.078,-0.112,0.303
-0.02,-0.034,-0.015,0.029,-0.005,-0.024,-0.102,-0.078,-0.044,-0.083,-0.112,0.298
-0.02,-0.039,-0.02,0.029,0.0,-0.029,-0.098,-0.073,-0.039,-0.078,-0.107,0.298
-0.015,-0.034,-0.02,0.024,0.0,-0.029,-0.093,-0.063,-0.029,-0.073,-0.102,0.303
-0.015,-0.034,-0.02,0.024,0.0,-0.029,-0.102,-0.063,-0.039,-0.073,-0.102,0.293
-0.015,-0.034,-0.02,0.024,0.0,-0.029,-0.102,-0.063,-0.039,-0.068,-0.093,0.293
-0.02,-0.034,-0.015,0.029,-0.005,-0.024,-0.098,-0.063,-0.029,-0.068,-0.093,0.293
-0.02,-0.034,-0.015,0.029,-0.005,-0.024,-0.098,-0.063,-0.039,-0.073,-0.102,0.288
-0.01,-0.024,-0.015,0.02,0.0,-0.02,-0.083,-0.063,-0.034,-0.068,-0.088,0.298
-0.015,-0.029,-0.015,0.024,0.0,-0.024,-0.078,-0.049,-0.024,-0.059,-0.078,0.303
-0.015,-0.029,-0.015,0.024,0.0,-0.024,-0.073,-0.049,-0.015,-0.049,-0.073,0.303
-0.005,-0.015,-0.01,0.01,0.0,-0.015,-0.073,-0.049,-0.01,-0.044,-0.068,0.303
-0.015,-0.039,-0.024,0.029,0.005,-0.034,-0.073,-0.044,-0.024,-0.054,-0.083,0.298
-0.02,-0.049,-0.029,0.034,0.005,-0.039,-0.073,-0.044,-0.024,-0.063,-0.083,0.288
-0.005,-0.034,-0.029,0.02,0.01,-0.034,-0.068,-0.044,-0.024,-0.068,-0.083,0.283
0.005,-0.034,-0.039,0.015,0.02,-0.039,-0.068,-0.044,-0.024,-0.073,-0.088,0.278
-0.005,-0.044,-0.039,0.024,0.015,-0.044,-0.063,-0.034,-0.015,-0.068,-0.078,0.288
-0.015,-0.044,-0.029,0.029,0.005,-0.039,-0.063,-0.039,-0.02,-0.063,-0.078,0.288
-0.005,-0.039,-0.034,0.024,0.015,-0.039,-0.063,-0.039,-0.02,-0.054,-0.078,0.288
0.01,-0.039,-0.049,0.015,0.029,-0.044,-0.059,-0.034,-0.01,-0.049,-0.078,0.288
0.0,-0.039,-0.039,0.02,0.02,-0.039,-0.054,-0.034,-0.01,-0.049,-0.078,0.288
0.0,-0.049,-0.049,0.024,0.024,-0.049,-0.049,-0.034,-0.02,-0.049,-0.078,0.288
-0.005,-0.054,-0.049,0.029,0.02,-0.054,-0.039,-0.034,-0.02,-0.049,-0.078,0.288
-0.005,-0.054,-0.049,0.029,0.02,-0.054,-0.034,-0.034,-0.015,-0.049,-0.078,0.288
-0.005,-0.044,-0.039,0.024,0.015,-0.044,-0.029,-0.029,-0.024,-0.049,-0.068,0.273
-0.005,-0.054,-0.049,0.029,0.02,-0.054,-0.024,-0.029,-0.024,-0.049,-0.068,0.273
0.0,-0.054,-0.054,0.029,0.024,-0.054,-0.02,-0.029,-0.024,-0.049,-0.068,0.273
0.0,-0.049,-0.049,0.024,0.024,-0.049,-0.015,-0.029,-0.024,-0.049,-0.068,0.273
0.01,-0.049,-0.059,0.02,0.034,-0.054,0.0,-0.015,-0.02,-0.039,-0.059,0.283
0.005,-0.059,-0.063,0.029,0.034,-0.063,0.005,-0.01,-0.015,-0.039,-0.059,0.278
0.005,-0.059,-0.063,0.029,0.034,-0.063,0.01,-0.01,-0.02,-0.049,-0.059,0.273
0.005,-0.054,-0.059,0.024,0.029,-0.059,0.02,-0.005,-0.015,-0.049,-0.073,0.273
-0.015,-0.073,-0.059,0.044,0.02,-0.068,0.034,0.0,-0.02,-0.054,-0.063,0.273
-0.01,-0.083,-0.073,0.049,0.029,-0.078,0.044,0.0,-0.01,-0.054,-0.063,0.264
-0.01,-0.063,-0.054,0.039,0.02,-0.059,0.044,0.0,-0.02,-0.068,-0.088,0.259
0.0,-0.054,-0.054,0.029,0.024,-0.054,0.049,0.0,-0.029,-0.088,-0.112,0.239
-0.005,-0.054,-0.049,0.029,0.02,-0.054,0.073,0.024,-0.015,-0.102,-0.132,0.229
-0.024,-0.054,-0.029,0.039,0.0,-0.044,0.093,0.044,-0.005,-0.117,-0.151,0.22
-0.024,-0.044,-0.02,0.034,-0.005,-0.034,0.088,0.044,-0.015,-0.137,-0.166,0.2
-0.044,-0.063,-0.02,0.054,-0.015,-0.044,0.117,0.044,-0.01,-0.093,-0.146,0.2
-0.039,-0.068,-0.029,0.054,-0.005,-0.049,0.142,0.063,0.029,0.034,-0.068,0.229
0.005,-0.073,-0.078,0.034,0.039,-0.078,0.142,0.083,0.078,0.176,0.005,0.239
0.02,-0.107,-0.127,0.044,0.073,-0.117,0.156,0.107,0.132,0.342,0.098,0.264
-0.02,-0.146,-0.127,0.083,0.054,-0.137,0.185,0.132,0.185,0.512,0.215,0.307
-0.02,-0.146,-0.127,0.083,0.054,-0.137,0.185,0.176,0.264,0.698,0.346,0.376
0.01,-0.102,-0.112,0.049,0.059,-0.107,0.205,0.239,0.39,0.888,0.483,0.449
0.054,-0.024,-0.078,-0.015,0.063,-0.054,0.234,0.312,0.532,1.074,0.62,0.561
0.098,0.073,-0.024,-0.083,0.059,0.024,0.224,0.356,0.664,1.249,0.786,0.678
0.117,0.156,0.039,-0.137,0.039,0.098,0.205,0.41,0.791,1.405,0.917,0.786
0.093,0.176,0.083,-0.132,0.005,0.127,0.234,0.488,0.917,1.488,0.971,0.825
0.068,0.181,0.112,-0.122,-0.024,0.146,0.254,0.551,0.996,1.386,0.898,0.8
0.063,0.2,0.137,-0.132,-0.039,0.166,0.288,0.6,0.986,1.088,0.664,0.669
0.0,0.195,0.195,-0.098,-0.098,0.195,0.386,0.664,0.932,0.664,0.307,0.493
-0.093,0.181,0.273,-0.044,-0.185,0.224,0.522,0.732,0.82,0.137,-0.093,0.278
-0.181,0.127,0.307,0.029,-0.244,0.215,0.62,0.752,0.659,-0.429,-0.503,0.039
-0.244,0.02,0.264,0.112,-0.254,0.142,0.698,0.766,0.517,-0.864,-0.795,-0.151
-0.273,-0.073,0.2,0.176,-0.239,0.063,0.752,0.786,0.439,-1.098,-0.942,-0.244
-0.278,-0.132,0.146,0.205,-0.215,0.005,0.752,0.766,0.381,-1.176,-0.981,-0.293
-0.288,-0.176,0.112,0.234,-0.2,-0.034,0.712,0.717,0.337,-1.083,-0.937,-0.303
-0.268,-0.205,0.063,0.239,-0.166,-0.073,0.673,0.698,0.366,-0.893,-0.815,-0.249
-0.22,-0.176,0.044,0.2,-0.132,-0.068,0.649,0.688,0.376,-0.781,-0.717,-0.195
-0.195,-0.156,0.039,0.176,-0.117,-0.059,0.62,0.664,0.327,-0.737,-0.673,-0.176
-0.215,-0.176,0.039,0.195,-0.127,-0.068,0.61,0.678,0.337,-0.654,-0.625,-0.156
-0.215,-0.185,0.029,0.2,-0.122,-0.078,0.61,0.708,0.395,-0.547,-0.576,-0.132
-0.161,-0.142,0.02,0.151,-0.093,-0.063,0.605,0.732,0.366,-0.517,-0.547,-0.122
-0.137,-0.142,-0.005,0.142,-0.068,-0.073,0.605,0.747,0.278,-0.522,-0.532,-0.112
-0.151,-0.181,-0.029,0.166,-0.063,-0.107,0.625,0.786,0.239,-0.493,-0.503,-0.098
-0.151,-0.181,-0.029,0.166,-0.063,-0.107,0.644,0.83,0.2,-0.478,-0.483,-0.088
-0.161,-0.171,-0.01,0.166,-0.078,-0.093,0.703,0.893,0.142,-0.493,-0.473,-0.083
-0.176,-0.2,-0.024,0.19,-0.078,-0.112,0.761,0.952,0.088,-0.508,-0.464,-0.063
-0.166,-0.21,-0.044,0.19,-0.063,-0.127,0.795,0.952,0.005,-0.527,-0.464,-0.073
-0.166,-0.195,-0.029,0.181,-0.068,-0.112,0.81,0.903,-0.102,-0.556,-0.473,-0.088
-0.176,-0.176,0.0,0.176,-0.088,-0.088,0.844,0.864,-0.171,-0.532,-0.459,-0.059
-0.166,-0.176,-0.01,0.171,-0.078,-0.093,0.878,0.839,-0.205,-0.512,-0.439,-0.054
-0.127,-0.166,-0.039,0.146,-0.044,-0.102,0.927,0.839,-0.224,-0.503,-0.439,-0.063
-0.112,-0.176,-0.063,0.146,-0.024,-0.122,0.986,0.859,-0.205,-0.478,-0.429,-0.054
-0.176,-0.215,-0.039,0.195,-0.068,-0.127,1.064,0.869,-0.176,-0.429,-0.39,-0.024
-0.2,-0.2,0.0,0.2,-0.102,-0.102,1.122,0.839,-0.166,-0.405,-0.361,-0.005
-0.2,-0.19,0.01,0.195,-0.107,-0.093,1.142,0.795,-0.176,-0.39,-0.356,-0.01
-0.195,-0.205,-0.01,0.2,-0.093,-0.107,1.176,0.761,-0.181,-0.381,-0.337,-0.005
-0.176,-0.205,-0.029,0.19,-0.073,-0.117,1.23,0.737,-0.19,-0.381,-0.337,-0.005
-0.166,-0.185,-0.02,0.176,-0.073,-0.102,1.24,0.669,-0.2,-0.381,-0.342,-0.02
-0.166,-0.185,-0.02,0.176,-0.073,-0.102,1.176,0.561,-0.215,-0.371,-0.332,-0.005
-0.151,-0.161,-0.01,0.156,-0.073,-0.088,1.049,0.434,-0.21,-0.332,-0.303,0.02
-0.122,-0.122,0.0,0.122,-0.063,-0.063,0.844,0.268,-0.229,-0.303,-0.288,0.034
-0.073,-0.093,-0.02,0.083,-0.029,-0.059,0.659,0.093,-0.239,-0.278,-0.264,0.049
-0.083,-0.098,-0.015,0.093,-0.034,-0.059,0.532,-0.024,-0.22,-0.224,-0.21,0.088
-0.098,-0.098,0.0,0.098,-0.049,-0.049,0.42,-0.063,-0.2,-0.185,-0.176,0.107
-0.083,-0.088,-0.005,0.088,-0.039,-0.049,0.303,-0.078,-0.195,-0.166,-0.146,0.117
-0.063,-0.098,-0.034,0.083,-0.015,-0.068,0.21,-0.073,-0.166,-0.132,-0.117,0.142
-0.063,-0.098,-0.034,0.083,-0.015,-0.068,0.122,-0.083,-0.146,-0.102,-0.093,0.156
-0.054,-0.073,-0.02,0.063,-0.02,-0.049,0.063,-0.093,-0.137,-0.098,-0.098,0.156
-0.044,-0.073,-0.029,0.059,-0.01,-0.054,0.049,-0.083,-0.132,-0.093,-0.093,0.156
-0.044,-0.063,-0.02,0.054,-0.015,-0.044,0.039,-0.059,-0.102,-0.073,-0.078,0.166
-0.049,-0.059,-0.01,0.054,-0.02,-0.034,0.005,-0.078,-0.102,-0.068,-0.078,0.166
-0.034,-0.054,-0.02,0.044,-0.01,-0.039,-0.01,-0.088,-0.098,-0.068,-0.073,0.166
-0.01,-0.054,-0.044,0.034,0.015,-0.049,-0.01,-0.098,-0.098,-0.063,-0.068,0.166
0.005,-0.044,-0.049,0.02,0.024,-0.049,-0.029,-0.102,-0.117,-0.063,-0.068,0.166
0.005,-0.059,-0.063,0.029,0.034,-0.063,-0.049,-0.107,-0.117,-0.054,-0.063,0.171
0.01,-0.059,-0.068,0.024,0.039,-0.063,-0.059,-0.117,-0.117,-0.049,-0.049,0.176
0.02,-0.054,-0.073,0.02,0.044,-0.063,-0.063,-0.122,-0.112,-0.039,-0.039,0.185
0.024,-0.044,-0.068,0.01,0.044,-0.059,-0.068,-0.127,-0.112,-0.039,-0.034,0.19
0.005,-0.059,-0.063,0.029,0.034,-0.063,-0.054,-0.117,-0.122,-0.034,-0.044,0.181
0.0,-0.063,-0.063,0.034,0.029,-0.063,-0.054,-0.127,-0.122,-0.034,-0.044,0.171
0.0,-0.068,-0.068,0.034,0.034,-0.068,-0.054,-0.127,-0.122,-0.034,-0.044,0.166
-0.005,-0.073,-0.068,0.039,0.029,-0.073,-0.049,-0.132,-0.127,-0.034,-0.044,0.166
0.0,-0.059,-0.059,0.029,0.029,-0.059,-0.044,-0.127,-0.112,-0.024,-0.024,0.181
0.015,-0.049,-0.063,0.02,0.039,-0.059,-0.049,-0.132,-0.117,-0.02,-0.024,0.185
0.02,-0.039,-0.059,0.01,0.039,-0.049,-0.049,-0.127,-0.117,-0.02,-0.02,0.19
0.02,-0.039,-0.059,0.01,0.039,-0.049,-0.054,-0.122,-0.117,-0.015,-0.015,0.19
0.01,-0.049,-0.059,0.02,0.034,-0.054,-0.054,-0.122,-0.117,-0.024,-0.015,0.185
0.024,-0.044,-0.068,0.01,0.044,-0.059,-0.049,-0.122,-0.117,-0.02,-0.01,0.181
0.024,-0.054,-0.078,0.015,0.049,-0.068,-0.034,-0.122,-0.112,-0.01,-0.005,0.185
0.015,-0.063,-0.078,0.024,0.044,-0.073,-0.029,-0.127,-0.107,-0.01,-0.005,0.181
0.024,-0.044,-0.068,0.01,0.044,-0.059,-0.015,-0.117,-0.098,-0.01,-0.005,0.181
0.024,-0.044,-0.068,0.01,0.044,-0.059,-0.01,-0.112,-0.098,-0.01,-0.005,0.185
0.024,-0.054,-0.078,0.015,0.049,-0.068,-0.005,-0.112,-0.098,0.0,0.01,0.185
0.024,-0.054,-0.078,0.015,0.049,-0.068,-0.005,-0.117,-0.098,0.0,0.015,0.185
0.015,-0.039,-0.054,0.015,0.034,-0.049,-0.005,-0.107,-0.088,0.015,0.015,0.181
0.005,-0.059,-0.063,0.029,0.034,-0.063,-0.005,-0.107,-0.088,0.02,0.02,0.195
0.015,-0.044,-0.059,0.015,0.034,-0.054,-0.01,-0.117,-0.102,0.02,0.02,0.2
0.015,-0.044,-0.059,0.015,0.034,-0.054,-0.015,-0.122,-0.112,0.02,0.02,0.2
0.024,-0.054,-0.078,0.015,0.049,-0.068,0.0,-0.122,-0.093,0.024,0.034,0.185
0.029,-0.049,-0.078,0.01,0.054,-0.063,0.005,-0.117,-0.088,0.034,0.044,0.185
0.034,-0.039,-0.073,0.005,0.054,-0.059,0.01,-0.117,-0.088,0.044,0.044,0.185
0.034,-0.039,-0.073,0.005,0.054,-0.059,0.015,-0.112,-0.088,0.059,0.049,0.185
0.029,-0.039,-0.068,0.005,0.049,-0.054,0.034,-0.112,-0.088,0.059,0.054,0.185
0.034,-0.034,-0.068,0.0,0.049,-0.054,0.034,-0.112,-0.088,0.068,0.059,0.195
0.015,-0.034,-0.049,0.01,0.029,-0.044,0.015,-0.117,-0.088,0.078,0.059,0.2
0.01,-0.044,-0.054,0.02,0.029,-0.049,0.01,-0.117,-0.083,0.093,0.073,0.21
0.02,-0.029,-0.049,0.005,0.034,-0.039,0.02,-0.117,-0.078,0.102,0.078,0.224
0.039,0.0,-0.039,-0.02,0.039,-0.02,0.024,-0.107,-0.078,0.102,0.088,0.224
0.044,0.005,-0.039,-0.024,0.039,-0.02,0.024,-0.107,-0.078,0.102,0.093,0.215
0.034,-0.01,-0.044,-0.01,0.039,-0.029,0.034,-0.107,-0.078,0.102,0.093,0.215
0.029,0.005,-0.024,-0.015,0.024,-0.01,0.0,-0.117,-0.073,0.127,0.093,0.22
0.034,0.01,-0.024,-0.02,0.029,-0.01,0.0,-0.127,-0.068,0.142,0.112,0.234
0.029,0.01,-0.02,-0.02,0.024,-0.005,-0.01,-0.142,-0.068,0.151,0.117,0.239
0.029,0.01,-0.02,-0.02,0.024,-0.005,-0.029,-0.156,-0.073,0.151,0.117,0.244
0.024,0.024,0.0,-0.024,0.01,0.01,-0.054,-0.181,-0.088,0.151,0.127,0.239
0.015,0.024,0.01,-0.02,0.0,0.015,-0.078,-0.195,-0.093,0.151,0.137,0.239
0.01,0.015,0.005,-0.01,0.0,0.01,-0.102,-0.21,-0.093,0.181,0.146,0.239
0.015,0.044,0.029,-0.029,-0.01,0.034,-0.127,-0.224,-0.098,0.181,0.151,0.244
0.02,0.039,0.02,-0.029,0.0,0.029,-0.161,-0.244,-0.107,0.176,0.146,0.249
0.015,0.039,0.024,-0.024,-0.005,0.029,-0.181,-0.259,-0.112,0.185,0.151,0.254
0.02,0.044,0.024,-0.029,-0.005,0.034,-0.2,-0.273,-0.117,0.185,0.156,0.249
0.029,0.044,0.015,-0.034,0.005,0.029,-0.215,-0.293,-0.122,0.195,0.166,0.249
0.039,0.059,0.02,-0.049,0.01,0.039,-0.234,-0.298,-0.117,0.2,0.171,0.264
0.044,0.068,0.024,-0.054,0.01,0.044,-0.249,-0.303,-0.117,0.215,0.19,0.264
0.054,0.083,0.029,-0.068,0.01,0.054,-0.264,-0.312,-0.112,0.229,0.195,0.268
0.054,0.088,0.034,-0.068,0.01,0.059,-0.273,-0.322,-0.112,0.239,0.2,0.268
0.059,0.098,0.039,-0.078,0.01,0.068,-0.283,-0.342,-0.117,0.249,0.205,0.278
0.059,0.098,0.039,-0.078,0.01,0.068,-0.293,-0.342,-0.117,0.264,0.22,0.293
0.063,0.093,0.029,-0.078,0.015,0.059,-0.322,-0.342,-0.117,0.273,0.229,0.298
0.063,0.093,0.029,-0.078,0.015,0.059,-0.337,-0.346,-0.107,0.273,0.244,0.298
0.078,0.112,0.034,-0.093,0.02,0.073,-0.337,-0.351,-0.107,0.278,0.249,0.298
0.078,0.112,0.034,-0.093,0.02,0.073,-0.342,-0.351,-0.107,0.288,0.254,0.303
0.059,0.098,0.039,-0.078,0.01,0.068,-0.342,-0.361,-0.107,0.298,0.254,0.303
0.068,0.107,0.039,-0.088,0.015,0.073,-0.351,-0.371,-0.107,0.298,0.254,0.293
0.068,0.112,0.044,-0.088,0.01,0.078,-0.361,-0.376,-0.098,0.303,0.268,0.307
0.063,0.107,0.044,-0.083,0.01,0.073,-0.366,-0.371,-0.098,0.312,0.278,0.312
0.059,0.102,0.044,-0.078,0.005,0.073,-0.376,-0.366,-0.102,0.317,0.283,0.317
0.054,0.102,0.049,-0.078,0.0,0.073,-0.386,-0.361,-0.102,0.322,0.288,0.322
